"","year","site","gap","tag","burn_yr","time","surv_init","init_height","rep","stems","surv_fin","fin_height","rep_fin","id","stage"
"5244.1995",1994,50,2,566,1993,1995,1,34,48,2,1,40,186,5244,"ad"
"5245.1995",1994,50,2,552,1993,1995,1,11,0,1,1,1,0,5245,"ad"
"5246.1995",1994,50,2,534,1993,1995,1,19,0,5,1,32,198,5246,"ad"
"5247.1995",1994,50,2,547,1993,1995,1,26,8,1,1,37,52,5247,"ad"
"5248.1995",1994,50,2,548,1993,1995,1,29,29,3,1,34,104,5248,"ad"
"5249.1995",1994,50,2,553,1993,1995,1,18,0,2,1,25,0,5249,"ad"
"5250.1995",1994,50,1,197,1993,1995,1,NA,NA,NA,0,NA,NA,5250,"ad"
"5251.1995",1995,50,1,215,1993,1995,3,11,0,1,1,32,37,5251,"ad"
"5252.1995",1995,50,2,540,1993,1995,3,9,0,2,1,29,21,5252,"ad"
"5253.1995",1995,50,1,219,1993,1995,3,22,15,2,1,36,1,5253,"ad"
"5254.1995",1995,50,1,220,1993,1995,3,19,4,3,1,25,10,5254,"ad"
"5255.1995",1995,50,2,522,1993,1995,3,31,74,6,1,37,170,5255,"ad"
"5256.1995",1995,50,2,568,1993,1995,3,37,242,5,1,41,104,5256,"ad"
"5257.1995",1995,50,2,533,1993,1995,3,31,42,3,1,42,206,5257,"ad"
"5258.1995",1995,50,2,554,1993,1995,3,26,48,4,1,46,99,5258,"ad"
"5259.1995",1995,50,1,174,1993,1995,5,8,0,2,1,24,11,5259,"sg"
"5260.1995",1995,50,1,189,1993,1995,5,5,0,1,1,13,1,5260,"sg"
"5741.1995",1994,57,3,463,1993,1995,1,61,1623,10,0,NA,NA,5741,"ad"
"5742.1995",1994,57,3,464,1993,1995,1,42,797,12,1,62,2670,5742,"ad"
"5743.1995",1994,57,3,462,1993,1995,1,65,3756,19,1,62,6048,5743,"ad"
"5749.1995",1994,57,1,403,1993,1995,1,58,4218,16,0,NA,NA,5749,"ad"
"5750.1995",1994,57,1,402,1993,1995,1,52,2751,21,1,62,2830,5750,"ad"
"5751.1995",1994,57,1,406,1993,1995,1,55,2051,15,1,42,22,5751,"ad"
"5752.1995",1994,57,2,426,1993,1995,1,9,0,2,1,16,0,5752,"ad"
"5753.1995",1994,57,2,443,1993,1995,1,17,0,3,1,20,0,5753,"ad"
"5754.1995",1994,57,2,449,1993,1995,1,41,22,3,1,49,49,5754,"ad"
"5755.1995",1994,57,2,454,1993,1995,1,22,0,2,1,13,0,5755,"ad"
"5756.1995",1994,57,1,461,1993,1995,1,51,677,12,1,68,3092,5756,"ad"
"5757.1995",1994,57,2,418,1993,1995,1,41,29,4,1,46,98,5757,"ad"
"5758.1995",1994,57,2,419,1993,1995,1,43,58,5,1,26,25,5758,"ad"
"5759.1995",1994,57,2,425,1993,1995,1,44,115,5,1,37,70,5759,"ad"
"5760.1995",1994,57,2,427,1993,1995,1,31,10,4,1,22,0,5760,"ad"
"5761.1995",1994,57,2,433,1993,1995,1,30,17,5,1,21,0,5761,"ad"
"5762.1995",1994,57,1,404,1993,1995,1,47,961,5,1,64,1929,5762,"ad"
"5763.1995",1994,57,1,405,1993,1995,1,43,28,5,1,56,562,5763,"ad"
"5764.1995",1994,57,1,409,1993,1995,1,42,459,8,1,63,2178,5764,"ad"
"5765.1995",1994,57,2,415,1993,1995,1,38,33,7,1,47,257,5765,"ad"
"5766.1995",1994,57,2,428,1993,1995,1,34,43,6,1,34,17,5766,"ad"
"5767.1995",1994,57,2,440,1993,1995,1,29,0,5,1,54,73,5767,"ad"
"5768.1995",1994,57,1,407,1993,1995,1,51,481,6,1,70,1588,5768,"ad"
"5769.1995",1994,57,1,411,1993,1995,1,34,194,6,1,57,423,5769,"ad"
"5770.1995",1994,57,2,429,1993,1995,1,38,22,10,1,54,178,5770,"ad"
"5771.1995",1994,57,2,430,1993,1995,1,46,27,6,1,38,0,5771,"ad"
"5772.1995",1994,57,2,431,1993,1995,1,19,0,4,1,32,0,5772,"ad"
"5773.1995",1994,57,2,446,1993,1995,1,35,0,4,1,36,0,5773,"ad"
"5774.1995",1994,57,2,447,1993,1995,1,36,4,4,1,37,21,5774,"ad"
"5775.1995",1994,57,2,456,1993,1995,1,46,203,7,1,62,602,5775,"ad"
"5776.1995",1994,57,2,457,1993,1995,1,40,52,5,1,58,108,5776,"ad"
"5777.1995",1994,57,2,413,1993,1995,1,38,209,7,1,49,1056,5777,"ad"
"5778.1995",1994,57,2,437,1993,1995,1,17,0,2,1,40,2,5778,"ad"
"5779.1995",1994,57,2,438,1993,1995,1,31,0,2,1,56,74,5779,"ad"
"5780.1995",1994,57,2,439,1993,1995,1,14,0,2,1,33,2,5780,"ad"
"5781.1995",1994,57,2,448,1993,1995,1,43,48,5,1,41,136,5781,"ad"
"5782.1995",1994,57,2,460,1993,1995,1,8,0,2,1,14,0,5782,"ad"
"5783.1995",1994,57,2,423,1993,1995,1,27,22,4,1,47,80,5783,"ad"
"5784.1995",1994,57,2,441,1993,1995,1,43,32,1,1,45,22,5784,"ad"
"5785.1995",1994,57,2,451,1993,1995,1,24,3,4,1,34,66,5785,"ad"
"5786.1995",1994,57,2,420,1993,1995,1,43,112,3,1,38,122,5786,"ad"
"5787.1995",1994,57,2,421,1993,1995,1,41,154,6,1,45,183,5787,"ad"
"5788.1995",1994,57,2,435,1993,1995,1,43,67,7,1,15,0,5788,"ad"
"5789.1995",1994,57,2,442,1993,1995,1,24,0,5,1,38,50,5789,"ad"
"5790.1995",1994,57,2,444,1993,1995,1,20,0,1,1,40,18,5790,"ad"
"5791.1995",1994,57,2,412,1993,1995,1,28,9,5,1,51,474,5791,"ad"
"5792.1995",1994,57,2,417,1993,1995,1,40,163,6,1,54,396,5792,"ad"
"5793.1995",1994,57,2,424,1993,1995,1,35,29,4,1,48,97,5793,"ad"
"5794.1995",1994,57,2,432,1993,1995,1,20,0,2,1,28,0,5794,"ad"
"5795.1995",1994,57,2,434,1993,1995,1,26,0,4,1,31,6,5795,"ad"
"5796.1995",1994,57,2,445,1993,1995,1,11,0,1,1,34,13,5796,"ad"
"5797.1995",1994,57,2,450,1993,1995,1,39,4,4,1,52,56,5797,"ad"
"5798.1995",1994,57,2,452,1993,1995,1,32,36,5,1,42,172,5798,"ad"
"5799.1995",1994,57,2,453,1993,1995,1,16,0,4,1,23,0,5799,"ad"
"5800.1995",1994,57,2,458,1993,1995,1,7,0,2,1,20,0,5800,"ad"
"5801.1995",1994,57,2,414,1993,1995,1,8,0,4,1,34,30,5801,"ad"
"5802.1995",1994,57,2,422,1993,1995,1,46,145,6,1,54,345,5802,"ad"
"5803.1995",1994,57,2,436,1993,1995,1,25,0,3,1,29,0,5803,"ad"
"5804.1995",1994,57,2,416,1993,1995,1,8,0,3,1,31,3,5804,"ad"
"5805.1995",1995,57,1,410,1993,1995,3,19,2,1,1,54,774,5805,"ad"
"5806.1995",1995,57,1,401,1993,1995,5,8,0,1,1,60,572,5806,"sg"
"5807.1995",1995,57,1,408,1993,1995,5,7,0,1,1,37,330,5807,"sg"
"5808.1995",1995,57,1,459,1993,1995,5,6,0,1,1,33,353,5808,"sg"
"1.1994",1994,1,4,332,1966,1994,3,39,105,1,0,NA,NA,1,"ad"
"2.1994",1994,1,5,334,1966,1994,3,42,182,7,0,NA,NA,2,"ad"
"3.1994",1994,1,5,5333,1966,1994,3,42,NA,4,0,NA,NA,3,"ad"
"4.1994",1994,1,5,5335,1966,1994,3,50,NA,6,0,NA,NA,4,"ad"
"5.1994",1994,1,5,5336,1966,1994,3,57,NA,7,0,NA,NA,5,"ad"
"6.1994",1994,1,5,5337,1966,1994,3,49,NA,3,0,NA,NA,6,"ad"
"7.1994",1994,1,5,5338,1966,1994,3,48,NA,2,0,NA,NA,7,"ad"
"8.1994",1994,1,5,5343,1966,1994,3,43,NA,3,0,NA,NA,8,"ad"
"9.1994",1994,1,5,5344,1966,1994,3,63,NA,4,0,NA,NA,9,"ad"
"10.1994",1994,1,5,5345,1966,1994,3,44,NA,2,0,NA,NA,10,"ad"
"11.1994",1994,1,5,5347,1966,1994,3,45,NA,4,0,NA,NA,11,"ad"
"12.1994",1994,1,5,5348,1966,1994,3,36,NA,1,0,NA,NA,12,"ad"
"13.1994",1994,1,5,5349,1966,1994,3,29,NA,2,0,NA,NA,13,"ad"
"14.1994",1994,1,5,5350,1966,1994,3,20,NA,1,0,NA,NA,14,"ad"
"15.1994",1994,1,6,5353,1966,1994,3,21,NA,1,0,NA,NA,15,"ad"
"16.1994",1994,1,7,5377,1966,1994,3,40,NA,4,0,NA,NA,16,"ad"
"17.1994",1994,1,3,330,1966,1994,3,48,179,5,0,NA,NA,17,"ad"
"18.1994",1994,1,10,390,1966,1994,3,56,108,5,0,NA,NA,18,"ad"
"19.1994",1994,1,10,391,1966,1994,3,27,22,2,0,NA,NA,19,"ad"
"20.1994",1994,1,11,399,1966,1994,3,38,97,3,0,NA,NA,20,"ad"
"21.1994",1994,1,11,400,1966,1994,3,81,1389,5,0,NA,NA,21,"ad"
"22.1994",1994,1,7,5371,1966,1994,3,43,369,6,0,NA,NA,22,"ad"
"23.1994",1994,1,7,5373,1966,1994,3,54,357,5,0,NA,NA,23,"ad"
"24.1994",1994,1,7,5376,1966,1994,3,47,122,2,0,NA,NA,24,"ad"
"25.1994",1994,1,1,311,1966,1994,3,18,0,3,1,2,0,25,"ad"
"26.1994",1994,1,5,342,1966,1994,3,27,14,2,1,26,10,26,"ad"
"27.1994",1994,1,7,369,1966,1994,3,56,180,6,1,21,0,27,"ad"
"28.1994",1994,1,2,396,1966,1994,3,45,213,4,1,37,33,28,"ad"
"29.1994",1994,1,2,322,1966,1994,3,27,50,3,1,42,134,29,"ad"
"30.1994",1994,1,2,327,1966,1994,3,51,NA,7,1,52,229,30,"ad"
"31.1994",1994,1,7,370,1966,1994,3,33,23,2,1,28,16,31,"ad"
"32.1994",1994,1,7,381,1966,1994,3,38,138,6,1,36,44,32,"ad"
"33.1994",1994,1,10,392,1966,1994,3,53,202,3,1,71,530,33,"ad"
"34.1994",1994,1,2,393,1966,1994,3,32,NA,4,1,40,139,34,"ad"
"35.1994",1994,1,2,316,1966,1994,3,32,83,4,1,29,41,35,"ad"
"36.1994",1994,1,2,318,1966,1994,3,31,NA,5,1,22,20,36,"ad"
"37.1994",1994,1,2,324,1966,1994,3,39,67,2,1,54,159,37,"ad"
"38.1994",1994,1,2,325,1966,1994,3,31,34,3,1,40,31,38,"ad"
"39.1994",1994,1,7,380,1966,1994,3,15,0,2,1,30,24,39,"ad"
"40.1994",1994,1,7,385,1966,1994,3,20,3,2,1,6,0,40,"ad"
"41.1994",1994,1,7,367,1966,1994,3,40,41,4,1,17,0,41,"ad"
"42.1994",1994,1,7,382,1966,1994,3,23,4,3,1,15,0,42,"ad"
"43.1994",1994,1,9,386,1966,1994,3,56,597,6,1,57,854,43,"ad"
"44.1994",1994,1,10,388,1966,1994,3,73,389,4,1,76,707,44,"ad"
"45.1994",1994,1,7,372,1966,1994,3,40,39,4,1,48,165,45,"ad"
"46.1994",1994,1,10,387,1966,1994,3,25,1,2,1,27,10,46,"ad"
"47.1994",1994,1,2,320,1966,1994,3,37,NA,4,1,30,121,47,"ad"
"48.1994",1994,1,2,398,1966,1994,3,16,2,2,1,38,136,48,"ad"
"49.1994",1994,1,1,313,1966,1994,3,40,0,1,1,37,61,49,"ad"
"50.1994",1994,1,3,331,1966,1994,3,29,0,1,1,31,42,50,"ad"
"51.1994",1994,1,2,395,1966,1994,3,36,50,1,1,22,0,51,"ad"
"52.1994",1994,1,2,397,1966,1994,3,22,15,1,1,38,87,52,"ad"
"53.1994",1994,1,2,5317,1966,1994,5,1,0,1,0,NA,NA,53,"sg"
"54.1994",1994,1,5,5339,1966,1994,5,1,0,1,0,NA,NA,54,"sg"
"55.1994",1994,1,5,5340,1966,1994,5,14,0,2,0,NA,NA,55,"sg"
"56.1994",1994,1,5,5346,1966,1994,5,7,0,2,0,NA,NA,56,"sg"
"57.1994",1994,1,6,5352,1966,1994,5,4,0,1,0,NA,NA,57,"sg"
"58.1994",1994,1,6,5354,1966,1994,5,14,0,5,0,NA,NA,58,"sg"
"59.1994",1994,1,6,5355,1966,1994,5,6,0,1,0,NA,NA,59,"sg"
"60.1994",1994,1,6,5356,1966,1994,5,4,0,1,0,NA,NA,60,"sg"
"61.1994",1994,1,6,5357,1966,1994,5,2,0,1,0,NA,NA,61,"sg"
"62.1994",1994,1,6,5358,1966,1994,5,5,0,1,0,NA,NA,62,"sg"
"63.1994",1994,1,6,5359,1966,1994,5,3,0,1,0,NA,NA,63,"sg"
"64.1994",1994,1,6,5360,1966,1994,5,2,0,3,0,NA,NA,64,"sg"
"65.1994",1994,1,6,5361,1966,1994,5,3,0,5,0,NA,NA,65,"sg"
"66.1994",1994,1,2,5319,1966,1994,5,3,0,1,0,NA,NA,66,"sg"
"67.1994",1994,1,2,5321,1966,1994,5,9,0,2,0,NA,NA,67,"sg"
"68.1994",1994,1,2,5328,1966,1994,5,2,0,1,0,NA,NA,68,"sg"
"69.1994",1994,1,8,5363,1966,1994,5,8,0,18,0,NA,NA,69,"sg"
"70.1994",1994,1,8,5365,1966,1994,5,3,0,7,0,NA,NA,70,"sg"
"71.1994",1994,1,7,379,1966,1994,5,7,0,2,1,3,0,71,"sg"
"72.1994",1994,1,8,364,1966,1994,5,3,0,4,1,4,0,72,"sg"
"73.1994",1994,1,10,389,1966,1994,5,10,0,1,1,37,132,73,"sg"
"74.1994",1994,1,2,315,1966,1994,5,1,0,1,1,6,0,74,"sg"
"75.1994",1994,1,2,329,1966,1994,5,6,0,1,1,21,0,75,"sg"
"76.1994",1994,1,7,383,1966,1994,5,7,0,7,1,17,0,76,"sg"
"77.1994",1994,1,6,362,1966,1994,5,1,0,1,1,12,0,77,"sg"
"78.1994",1994,1,8,366,1966,1994,5,2,0,1,1,11,0,78,"sg"
"79.1994",1994,1,7,368,1966,1994,5,3,0,1,1,6,0,79,"sg"
"80.1994",1994,1,7,375,1966,1994,5,2,0,1,1,13,0,80,"sg"
"81.1994",1994,1,2,326,1966,1994,5,4,0,2,1,19,0,81,"sg"
"82.1994",1994,1,7,374,1966,1994,5,2,0,1,1,3,0,82,"sg"
"83.1994",1994,1,7,378,1966,1994,5,5,0,3,1,39,30,83,"sg"
"84.1994",1994,1,1,314,1966,1994,5,13,0,1,1,3,0,84,"sg"
"85.1994",1994,1,2,323,1966,1994,5,3,0,2,1,46,48,85,"sg"
"86.1994",1994,1,5,341,1966,1994,5,9,0,1,1,17,0,86,"sg"
"87.1994",1994,1,2,394,1966,1994,5,4,0,2,1,11,0,87,"sg"
"88.1994",1994,1,5,351,1966,1994,5,8,0,1,1,10,0,88,"sg"
"89.1994",1994,1,1,312,1966,1994,5,4,0,1,1,7,0,89,"sg"
"90.1994",1994,1,7,384,1966,1994,5,4,0,5,1,NA,NA,90,"sg"
"942.1994",1994,62,1,2,1967,1994,3,38,NA,10,0,NA,NA,942,"ad"
"943.1994",1994,62,1,4,1967,1994,3,24,NA,2,0,NA,NA,943,"ad"
"944.1994",1994,62,1,9,1967,1994,3,37,NA,7,0,NA,NA,944,"ad"
"945.1994",1994,62,1,11,1967,1994,3,36,87,3,0,NA,NA,945,"ad"
"946.1994",1994,62,1,13,1967,1994,3,25,NA,5,0,NA,NA,946,"ad"
"947.1994",1994,62,1,14,1967,1994,3,33,NA,4,0,NA,NA,947,"ad"
"948.1994",1994,62,1,35,1967,1994,3,34,NA,2,0,NA,NA,948,"ad"
"949.1994",1994,62,2,47,1967,1994,3,46,NA,2,0,NA,NA,949,"ad"
"950.1994",1994,62,2,50,1967,1994,3,28,NA,3,0,NA,NA,950,"ad"
"951.1994",1994,62,2,64,1967,1994,3,36,NA,7,0,NA,NA,951,"ad"
"952.1994",1994,62,2,65,1967,1994,3,43,NA,7,0,NA,NA,952,"ad"
"953.1994",1994,62,2,70,1967,1994,3,46,NA,9,0,NA,NA,953,"ad"
"954.1994",1994,62,3,80,1967,1994,3,46,508,5,0,NA,NA,954,"ad"
"955.1994",1994,62,1,8,1967,1994,3,34,NA,3,0,NA,NA,955,"ad"
"956.1994",1994,62,1,12,1967,1994,3,41,NA,4,0,NA,NA,956,"ad"
"957.1994",1994,62,1,15,1967,1994,3,29,63,2,0,NA,NA,957,"ad"
"958.1994",1994,62,1,16,1967,1994,3,45,NA,4,0,NA,NA,958,"ad"
"959.1994",1994,62,1,31,1967,1994,3,39,NA,6,0,NA,NA,959,"ad"
"960.1994",1994,62,1,32,1967,1994,3,27,NA,5,0,NA,NA,960,"ad"
"961.1994",1994,62,1,44,1967,1994,3,20,NA,2,0,NA,NA,961,"ad"
"962.1994",1994,62,1,46,1967,1994,3,41,NA,6,0,NA,NA,962,"ad"
"963.1994",1994,62,2,48,1967,1994,3,33,NA,3,0,NA,NA,963,"ad"
"964.1994",1994,62,2,51,1967,1994,3,25,33,2,0,NA,NA,964,"ad"
"965.1994",1994,62,2,55,1967,1994,3,18,7,2,0,NA,NA,965,"ad"
"966.1994",1994,62,2,56,1967,1994,3,21,55,4,0,NA,NA,966,"ad"
"967.1994",1994,62,2,57,1967,1994,3,41,124,2,0,NA,NA,967,"ad"
"968.1994",1994,62,2,60,1967,1994,3,31,29,2,0,NA,NA,968,"ad"
"969.1994",1994,62,2,61,1967,1994,3,35,87,2,0,NA,NA,969,"ad"
"970.1994",1994,62,2,72,1967,1994,3,25,57,3,0,NA,NA,970,"ad"
"971.1994",1994,62,3,75,1967,1994,3,22,0,2,0,NA,NA,971,"ad"
"972.1994",1994,62,3,76,1967,1994,3,18,1,1,0,NA,NA,972,"ad"
"973.1994",1994,62,3,77,1967,1994,3,36,173,3,0,NA,NA,973,"ad"
"974.1994",1994,62,3,78,1967,1994,3,33,91,1,0,NA,NA,974,"ad"
"975.1994",1994,62,3,79,1967,1994,3,42,291,5,0,NA,NA,975,"ad"
"976.1994",1994,62,2,5068,1967,1994,3,18,3,3,0,NA,NA,976,"ad"
"977.1994",1994,62,1,3,1967,1994,3,41,NA,4,1,41,114,977,"ad"
"978.1994",1994,62,1,28,1967,1994,3,41,256,5,1,37,225,978,"ad"
"979.1994",1994,62,1,34,1967,1994,3,38,105,5,1,19,0,979,"ad"
"980.1994",1994,62,1,41,1967,1994,3,33,37,2,1,36,39,980,"ad"
"981.1994",1994,62,2,63,1967,1994,3,32,NA,2,1,52,121,981,"ad"
"982.1994",1994,62,2,66,1967,1994,3,26,15,2,1,52,134,982,"ad"
"983.1994",1994,62,2,67,1967,1994,3,37,125,3,1,44,289,983,"ad"
"984.1994",1994,62,1,7,1967,1994,3,32,NA,6,1,36,45,984,"ad"
"985.1994",1994,62,1,20,1967,1994,3,21,0,2,1,43,107,985,"ad"
"986.1994",1994,62,1,25,1967,1994,3,38,NA,3,1,51,420,986,"ad"
"987.1994",1994,62,1,27,1967,1994,3,19,19,3,1,44,131,987,"ad"
"988.1994",1994,62,1,30,1967,1994,3,19,18,3,1,39,116,988,"ad"
"989.1994",1994,62,1,42,1967,1994,3,29,NA,2,1,28,42,989,"ad"
"990.1994",1994,62,2,49,1967,1994,3,16,0,1,1,33,54,990,"ad"
"991.1994",1994,62,2,54,1967,1994,3,31,47,3,1,31,26,991,"ad"
"992.1994",1994,62,2,71,1967,1994,3,47,472,3,1,47,392,992,"ad"
"993.1994",1994,62,3,74,1967,1994,3,34,89,4,1,49,395,993,"ad"
"994.1994",1994,62,1,5,1967,1994,3,31,NA,3,1,35,53,994,"ad"
"995.1994",1994,62,1,6,1967,1994,3,32,NA,3,1,40,134,995,"ad"
"996.1994",1994,62,1,10,1967,1994,3,26,45,3,1,39,142,996,"ad"
"997.1994",1994,62,1,18,1967,1994,3,30,95,4,1,49,399,997,"ad"
"998.1994",1994,62,1,26,1967,1994,3,28,NA,5,1,1,0,998,"ad"
"999.1994",1994,62,1,37,1967,1994,3,32,NA,4,1,42,322,999,"ad"
"1000.1994",1994,62,2,52,1967,1994,3,18,12,2,1,20,17,1000,"ad"
"1001.1994",1994,62,2,62,1967,1994,3,24,28,2,1,29,46,1001,"ad"
"1002.1994",1994,62,1,45,1967,1994,3,26,NA,4,1,35,21,1002,"ad"
"1003.1994",1994,62,2,73,1967,1994,3,30,95,3,1,40,144,1003,"ad"
"1004.1994",1994,62,1,17,1967,1994,3,39,NA,5,1,31,54,1004,"ad"
"1005.1994",1994,62,1,33,1967,1994,3,39,NA,4,1,26,81,1005,"ad"
"1006.1994",1994,62,1,38,1967,1994,3,15,0,1,1,30,25,1006,"ad"
"1007.1994",1994,62,1,21,1967,1994,3,23,18,3,1,49,310,1007,"ad"
"1008.1994",1994,62,1,40,1967,1994,3,40,254,6,1,43,331,1008,"ad"
"1009.1994",1994,62,1,19,1967,1994,3,15,0,3,1,40,102,1009,"ad"
"1010.1994",1994,62,1,23,1967,1994,3,28,7,4,1,59,253,1010,"ad"
"1011.1994",1994,62,1,24,1967,1994,5,9,0,2,1,40,110,1011,"sg"
"1012.1994",1994,62,1,1,1967,1994,5,12,0,2,1,38,133,1012,"sg"
"1013.1994",1994,62,1,29,1967,1994,5,10,0,3,1,51,305,1013,"sg"
"1014.1994",1994,62,1,39,1967,1994,5,9,0,2,1,23,13,1014,"sg"
"1015.1994",1994,62,1,43,1967,1994,5,14,0,2,1,35,48,1015,"sg"
"1016.1994",1994,62,2,59,1967,1994,5,10,0,2,1,31,84,1016,"sg"
"1017.1994",1994,62,2,69,1967,1994,5,14,0,3,1,30,40,1017,"sg"
"1018.1994",1994,62,1,36,1967,1994,5,4,0,1,1,18,7,1018,"sg"
"1019.1994",1994,62,2,53,1967,1994,5,14,1,3,1,37,84,1019,"sg"
"1020.1994",1994,62,1,22,1967,1994,5,3,0,2,1,30,66,1020,"sg"
"1287.1994",1994,59,1,306,1968,1994,3,26,122,NA,0,NA,NA,1287,"ad"
"1288.1994",1994,59,1,309,1968,1994,3,26,45,NA,0,NA,NA,1288,"ad"
"1289.1994",1994,59,1,312,1968,1994,3,43,165,NA,0,NA,NA,1289,"ad"
"1290.1994",1994,59,6,359,1968,1994,3,37,NA,NA,0,NA,NA,1290,"ad"
"1291.1994",1994,59,6,361,1968,1994,3,25,18,NA,0,NA,NA,1291,"ad"
"1292.1994",1994,59,6,364,1968,1994,3,36,47,NA,0,NA,NA,1292,"ad"
"1293.1994",1994,59,6,365,1968,1994,3,30,28,NA,0,NA,NA,1293,"ad"
"1294.1994",1994,59,6,368,1968,1994,3,22,8,NA,0,NA,NA,1294,"ad"
"1295.1994",1994,59,1,5303,1968,1994,3,31,NA,NA,0,NA,NA,1295,"ad"
"1296.1994",1994,59,1,5305,1968,1994,3,22,NA,NA,0,NA,NA,1296,"ad"
"1297.1994",1994,59,2,5320,1968,1994,3,25,51,NA,0,NA,NA,1297,"ad"
"1298.1994",1994,59,1,307,1968,1994,3,41,93,NA,0,NA,NA,1298,"ad"
"1299.1994",1994,59,1,308,1968,1994,3,16,3,NA,0,NA,NA,1299,"ad"
"1300.1994",1994,59,2,315,1968,1994,3,48,812,NA,0,NA,NA,1300,"ad"
"1301.1994",1994,59,2,316,1968,1994,3,47,497,NA,0,NA,NA,1301,"ad"
"1302.1994",1994,59,2,322,1968,1994,3,33,102,NA,0,NA,NA,1302,"ad"
"1303.1994",1994,59,2,324,1968,1994,3,43,122,NA,0,NA,NA,1303,"ad"
"1304.1994",1994,59,2,325,1968,1994,3,32,78,NA,0,NA,NA,1304,"ad"
"1305.1994",1994,59,3,326,1968,1994,3,28,37,NA,0,NA,NA,1305,"ad"
"1306.1994",1994,59,3,327,1968,1994,3,29,22,NA,0,NA,NA,1306,"ad"
"1307.1994",1994,59,6,363,1968,1994,3,22,12,NA,0,NA,NA,1307,"ad"
"1308.1994",1994,59,7,374,1968,1994,3,29,43,NA,0,NA,NA,1308,"ad"
"1309.1994",1994,59,7,377,1968,1994,3,37,81,NA,0,NA,NA,1309,"ad"
"1310.1994",1994,59,7,378,1968,1994,3,33,51,NA,0,NA,NA,1310,"ad"
"1311.1994",1994,59,7,379,1968,1994,3,26,23,NA,0,NA,NA,1311,"ad"
"1312.1994",1994,59,1,5302,1968,1994,3,22,NA,NA,0,NA,NA,1312,"ad"
"1313.1994",1994,59,1,5304,1968,1994,3,16,5,NA,0,NA,NA,1313,"ad"
"1314.1994",1994,59,2,5318,1968,1994,3,50,101,NA,0,NA,NA,1314,"ad"
"1315.1994",1994,59,2,5319,1968,1994,3,24,42,NA,0,NA,NA,1315,"ad"
"1316.1994",1994,59,2,5321,1968,1994,3,23,33,NA,0,NA,NA,1316,"ad"
"1317.1994",1994,59,2,5323,1968,1994,3,24,43,NA,0,NA,NA,1317,"ad"
"1318.1994",1994,59,6,5367,1968,1994,3,22,13,NA,0,NA,NA,1318,"ad"
"1319.1994",1998,59,9,5356,1968,1994,3,19,17,NA,0,NA,NA,1319,"ad"
"1320.1994",1994,59,3,331,1968,1994,3,18,4,NA,1,25,32,1320,"ad"
"1321.1994",1994,59,4,338,1968,1994,3,29,50,NA,1,20,67,1321,"ad"
"1322.1994",1994,59,4,339,1968,1994,3,22,32,NA,1,26,39,1322,"ad"
"1323.1994",1994,59,4,340,1968,1994,3,40,89,NA,1,55,327,1323,"ad"
"1324.1994",1994,59,5,357,1968,1994,3,56,345,NA,1,48,92,1324,"ad"
"1325.1994",1994,59,6,360,1968,1994,3,38,50,NA,1,51,219,1325,"ad"
"1326.1994",1994,59,6,362,1968,1994,3,21,7,NA,1,12,0,1326,"ad"
"1327.1994",1994,59,7,371,1968,1994,3,31,50,NA,1,52,169,1327,"ad"
"1328.1994",1994,59,7,372,1968,1994,3,25,31,NA,1,50,140,1328,"ad"
"1329.1994",1994,59,7,373,1968,1994,3,20,4,NA,1,27,0,1329,"ad"
"1330.1994",1994,59,7,375,1968,1994,3,17,1,NA,1,52,248,1330,"ad"
"1331.1994",1994,59,3,329,1968,1994,3,30,42,NA,1,32,52,1331,"ad"
"1332.1994",1994,59,3,332,1968,1994,3,41,151,NA,1,42,273,1332,"ad"
"1333.1994",1994,59,4,341,1968,1994,3,36,87,NA,1,49,371,1333,"ad"
"1334.1994",1994,59,4,342,1968,1994,3,24,47,NA,1,36,158,1334,"ad"
"1335.1994",1994,59,5,347,1968,1994,3,19,6,NA,1,30,35,1335,"ad"
"1336.1994",1994,59,5,352,1968,1994,3,25,47,NA,1,34,159,1336,"ad"
"1337.1994",1994,59,5,354,1968,1994,3,18,24,NA,1,45,226,1337,"ad"
"1338.1994",1994,59,5,358,1968,1994,3,23,3,NA,1,42,160,1338,"ad"
"1339.1994",1994,59,3,333,1968,1994,3,25,64,NA,1,47,247,1339,"ad"
"1340.1994",1994,59,5,346,1968,1994,3,51,479,NA,1,42,439,1340,"ad"
"1341.1994",1994,59,5,348,1968,1994,3,37,147,NA,1,28,29,1341,"ad"
"1342.1994",1994,59,5,349,1968,1994,3,22,33,NA,1,22,28,1342,"ad"
"1343.1994",1994,59,5,351,1968,1994,3,33,56,NA,1,36,38,1343,"ad"
"1344.1994",1994,59,5,353,1968,1994,3,22,41,NA,1,33,29,1344,"ad"
"1345.1994",1994,59,2,314,1968,1994,3,16,13,NA,1,21,23,1345,"ad"
"1346.1994",1994,59,3,328,1968,1994,3,34,95,NA,1,35,77,1346,"ad"
"1347.1994",1994,59,4,335,1968,1994,3,23,22,NA,1,26,39,1347,"ad"
"1348.1994",1994,59,5,355,1968,1994,3,29,63,NA,1,52,177,1348,"ad"
"1349.1994",1994,59,6,369,1968,1994,3,27,16,NA,1,23,5,1349,"ad"
"1350.1994",1994,59,4,336,1968,1994,3,31,76,NA,1,16,31,1350,"ad"
"1351.1994",1994,59,4,345,1968,1994,3,18,7,NA,1,32,100,1351,"ad"
